0.00,34.33,20.99,41.94,34.48,60.56,51.15,28.48,23.00,80.00,51.94,20.91,5.98,7.81,6.76,11.75,14.21,14.66,54.50,17.57,50.60,11.61
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 17.57 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.85 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.53
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 58.99 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 58.99 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 58.99 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.79 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.77 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.49
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 31.95 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 31.95 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 31.95 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.75 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
34.33 20.99 41.94 34.48 60.96 51.15 28.48 23.00 80.00 51.94 20.71 5.98 7.81 6.76 11.75 14.21 14.66 54.50 34.99 50.60 11.45
